facility_id,name,street,city,n,mean_score,min_score,max_score,latest,latest_score,category,venue
2800023,Thundercloud Subs #17,5401 Burnet Rd,Austin,5,91.8,89,95,2026-05-07,93,Restaurant & Food Service,Thundercloud Subs
10328502,Double Dave's Pizzaworks,9500 S Interstate 35,Austin,5,91.8,89,94,2025-06-05,89,Restaurant & Food Service,Double Dave's Pizzaworks
11430371,MOD Superfast Pizza,1920 E Riverside Dr Unit 100,Austin,5,91.8,90,95,2025-08-26,90,Restaurant & Food Service,MOD Superfast Pizza
11853701,Fairmont Austin - Fulton & In Room Dining (Level 1 & P1),101 Red River St,Austin,5,91.8,86,100,2025-12-01,90,Restaurant & Food Service,Fairmont Austin - Fulton & In Room Dining (Level 1 & P1)
12392577,PF - 7-11 Speedy Spot #35623B,17511 Schultz Ln,Pflugerville,5,91.8,88,98,2026-03-04,90,Restaurant & Food Service,PF - 7-11 Speedy Spot #35623B
2802504,Billy's on Burnet,2105 Hancock Dr,Austin,4,91.75,85,96,2026-01-22,85,Restaurant & Food Service,Billy's on Burnet
10222044,Malverde at La Condesa,400 W 2nd St Unit B,Austin,4,91.75,88,95,2025-11-17,95,Restaurant & Food Service,Malverde at La Condesa
10439680,Gusto Italian Kitchen and Wine Bar,4800 Burnet Rd,Austin,4,91.75,84,96,2025-12-01,84,Restaurant & Food Service,Gusto Italian Kitchen and Wine Bar
11039598,Kebabalicious,1311 E 7th St,Austin,4,91.75,89,94,2026-02-20,94,Restaurant & Food Service,Kebabalicious
11066788,LW - Taco Bell #30169,1703 S FM 620 Rd,Lakeway,4,91.75,88,95,2025-09-19,91,Restaurant & Food Service,LW - Taco Bell
11105285,Salata,10515 N Mopac NB Expy,Austin,4,91.75,87,98,2026-02-20,91,Restaurant & Food Service,Salata
11503088,Smoothie King,3201 Bee Caves Rd Ste 167,Austin,4,91.75,86,97,2026-02-20,97,Restaurant & Food Service,Smoothie King
11789736,Kentucky Fried Chicken,5607 N Lamar Blvd,Austin,4,91.75,91,93,2026-05-20,92,Restaurant & Food Service,Kentucky Fried Chicken
11804611,"Cosmic Coffee + Beer Garden, LLC",121 Pickle Rd Ste 111,Austin,4,91.75,85,100,2026-04-30,91,Restaurant & Food Service,"Cosmic Coffee + Beer Garden, LLC"
11823630,SV - Schlotzsky's,5601 Brodie Ln Ste 1700,Sunset Valley,4,91.75,85,95,2025-04-23,85,Restaurant & Food Service,SV - Schlotzsky's
11825028,7-Eleven Convenience Store #36274B,3324 Northland Dr,Austin,4,91.75,89,94,2026-02-12,91,Convenience & Fuel,7-Eleven Convenience Store #36274B
12143492,ABIA - East Side Pies (West Food Park),3600 Presidential Blvd Unit D3376,Austin,4,91.75,84,100,2025-07-15,100,Venue & Concessions,ABIA - East Side Pies (West Food Park)
12392389,PF - Tree House Kids,702 Cedar Ridge Dr,Pflugerville,4,91.75,84,98,2026-05-13,98,Restaurant & Food Service,PF - Tree House Kids
12393992,Sonic Drive-In #1587,9708 Menchaca Rd,Austin,4,91.75,88,97,2025-07-07,88,Restaurant & Food Service,Sonic Drive-In
12394176,Spread & CO at Laguna Gloria,3809 W 35th St,Austin,4,91.75,89,95,2025-06-12,92,Restaurant & Food Service,Spread & CO at Laguna Gloria
12394604,Rositas Al Pastor,1801 E Riverside Dr,Austin,4,91.75,86,96,2025-11-20,86,Restaurant & Food Service,Rositas Al Pastor
12394782,Jet's Pizza,3003 S Lamar Blvd Ste 130,Austin,4,91.75,89,95,2026-04-14,89,Restaurant & Food Service,Jet's Pizza
12395501,Kappo Kappo,600 W 2nd St,Austin,4,91.75,85,98,2025-03-28,89,Restaurant & Food Service,Kappo Kappo
12397083,7-Eleven #36610B,2616 W Braker Ln,Austin,4,91.75,85,95,2026-02-09,85,Convenience & Fuel,7-Eleven #36610B
12399022,Little Caesars Pizza,12836 E US 290 Hwy Ste 300,Manor,4,91.75,88,96,2026-02-27,93,Restaurant & Food Service,Little Caesars Pizza
12399520,VIA 313 Pizzeria,600 W 6th St Unit B,Austin,4,91.75,87,95,2025-07-21,95,Restaurant & Food Service,VIA 313 Pizzeria
10435389,JD's Market,14300 Dessau Rd,Pflugerville,7,91.71,89,95,2026-04-01,92,Restaurant & Food Service,JD's Market
2800623,Delta Tau Delta Fraternity,2801 San Jacinto Blvd,Austin,3,91.67,87,97,2026-01-15,87,Restaurant & Food Service,Delta Tau Delta Fraternity
2801190,Canyon Creek,10210 Ember Glen Dr,Austin,6,91.67,80,99,2026-02-27,95,Restaurant & Food Service,Canyon Creek
2801462,Caritas Of Austin,611 Neches St,Austin,3,91.67,89,95,2026-04-27,95,Restaurant & Food Service,Caritas Of Austin
2801918,Darwin's Pub,223 E 6th St,Austin,3,91.67,87,96,2026-05-01,87,Restaurant & Food Service,Darwin's Pub
2802744,Subway,9300 S Interstate 35,Austin,3,91.67,90,94,2025-06-02,90,Restaurant & Food Service,Subway
2803479,Dessau Food Mart,9411 Dessau Rd,Austin,3,91.67,89,93,2026-02-03,93,Convenience & Fuel,Dessau Food Mart
2803580,Circle K #2742420,1405 W William Cannon Dr,Austin,3,91.67,84,97,2026-03-23,84,Convenience & Fuel,Circle K
2803796,Q.P. Food Mart,5625 West Gate Blvd,Austin,3,91.67,89,94,2026-05-20,89,Convenience & Fuel,Q.P. Food Mart
2803871,Berkman Food Mart,6615 Berkman Dr,Austin,6,91.67,88,97,2026-04-30,97,Convenience & Fuel,Berkman Food Mart
10049300,Marble Slab Creamery #602,2901 S Capital of Texas Hwy,Austin,3,91.67,90,93,2026-03-02,90,Restaurant & Food Service,Marble Slab Creamery
10260300,Longhorn Village - Bar/Grill,12501 Longhorn Pkwy,Austin,3,91.67,90,94,2025-11-20,90,Restaurant & Food Service,Longhorn Village - Bar
10422401,Mi Pueblito Discoteca,1015 Reinli St,Austin,3,91.67,90,94,2026-01-08,91,Restaurant & Food Service,Mi Pueblito Discoteca
10423138,"Onion, The",408 Brazos St,Austin,3,91.67,89,94,2025-09-19,92,Restaurant & Food Service,"Onion, The"
10459759,"Cake and Spoon Baking Co, The",3008 Gonzales St,Austin,3,91.67,91,93,2026-02-26,91,Restaurant & Food Service,"Cake and Spoon Baking Co, The"
10693117,Stiles Switch BBQ & Brew,6610 N Lamar Blvd,Austin,3,91.67,89,95,2026-03-26,89,Restaurant & Food Service,Stiles Switch BBQ & Brew
10730603,Longhorn Steakhouse #5396,9900 S Interstate 35 Ste U,Austin,3,91.67,85,95,2025-06-24,95,Restaurant & Food Service,Longhorn Steakhouse
10776533,Smokey Mo's BBQ,6001 W Parmer Ln Ste 360,Austin,3,91.67,86,95,2026-01-27,86,Restaurant & Food Service,Smokey Mo's BBQ
10884451,Donut 7,11005 Burnet Rd Ste 104,Austin,3,91.67,87,95,2025-07-28,93,Restaurant & Food Service,Donut
10997570,"Austin Beer Garden Brewing Co., The",1305 W Oltorf St,Austin,3,91.67,90,94,2025-06-25,91,Restaurant & Food Service,"Austin Beer Garden Brewing Co., The"
11021296,St. Andrew's Episcopal School-Cafeteria,5901 Southwest Pkwy,Austin,3,91.67,86,97,2026-04-28,92,School & Childcare,St. Andrew's Episcopal School-Cafeteria
11035154,Odd Duck,1201 S Lamar Blvd,Austin,3,91.67,85,100,2025-07-01,90,Restaurant & Food Service,Odd Duck
11183326,Red Lobster # 0095,109 W Anderson EB Ln,Austin,3,91.67,91,93,2026-05-11,91,Restaurant & Food Service,Red Lobster
11491879,Las Palmas Gessner,8007 Gessner Dr,Austin,3,91.67,89,95,2026-02-05,95,Restaurant & Food Service,Las Palmas Gessner
11597650,JuiceLand,10721 Research NB Blvd Unit 100,Austin,3,91.67,87,98,2025-10-27,87,Restaurant & Food Service,JuiceLand
11788101,Country Inn & Suites,14620 N IH 35 Service Rd SB,Austin,3,91.67,88,96,2026-02-10,91,Restaurant & Food Service,Country Inn & Suites
12186000,AMC Barton Creek 14,2901 S Capital of Texas Hwy,Austin,6,91.67,87,98,2026-03-31,98,Restaurant & Food Service,AMC Barton Creek
12186014,Dollar Tree #080860,1508 Montopolis Dr,Austin,3,91.67,87,98,2026-01-07,87,Convenience & Fuel,Dollar Tree
12393631,7 - Eleven Convenience Store #38279A,1429 Muirfield Bend Dr,Hutto,6,91.67,89,97,2026-03-18,89,Convenience & Fuel,7 - Eleven Convenience Store #38279A
12393874,"Childrens Courtyard, The",5914 W William Cannon Dr,Austin,3,91.67,89,94,2026-01-23,92,Restaurant & Food Service,"Childrens Courtyard, The"
12394970,Refuel 317,3310 N Capital of Texas Hwy Ste 100,Austin,3,91.67,85,96,2026-04-03,96,Restaurant & Food Service,Refuel
12396110,Austin Transitional Ctr/Residential Re-Entry Ctr,3154 E SH 71 EB Service Rd,Austin,6,91.67,88,94,2026-04-02,92,Restaurant & Food Service,Austin Transitional Ctr
12397888,Sedona Trace Health and Wellness Center,8324 Cameron Rd,Austin,3,91.67,90,94,2026-04-02,94,Restaurant & Food Service,Sedona Trace Health and Wellness Center
12398477,Domino's,719 W William Cannon Dr Ste 1,Austin,3,91.67,91,93,2025-08-18,93,Restaurant & Food Service,Domino's
12398541,Tacoly Moly Tacos (K27),5610 N IH 35 Service Rd SB,Austin,3,91.67,87,95,2025-03-14,93,Restaurant & Food Service,Tacoly Moly Tacos (K27)
2800441,Circle K #2742169,4602 E Stassney Ln,Austin,5,91.6,89,98,2026-05-07,90,Convenience & Fuel,Circle K
2800781,Plucker's Wing Factory,2222 Rio Grande St Ste 116,Austin,5,91.6,90,93,2025-08-19,93,Restaurant & Food Service,Plucker's Wing Factory
10218796,"Settlement Home for Children, The",1600 Payton Gin Rd,Austin,5,91.6,86,94,2026-03-17,94,Restaurant & Food Service,"Settlement Home for Children, The"
11397182,Dunkin Donuts,401 W Slaughter Ln,Austin,5,91.6,86,95,2026-04-21,91,Restaurant & Food Service,Dunkin Donuts
11415562,MN - Panda Express #2516,11808 Ring Dr Bldg 1,Manor,5,91.6,86,98,2026-04-09,98,Restaurant & Food Service,MN - Panda Express
11689721,Brazas Taco House,6801 Airport Blvd Unit 150,Austin,5,91.6,90,93,2026-05-06,92,Restaurant & Food Service,Brazas Taco House
12186167,Shipley Donuts,1700 W Parmer Ln Unit 700,Austin,5,91.6,86,95,2026-05-01,86,Restaurant & Food Service,Shipley Donuts
12186485,"Line Hotel Austin Events, The",111 E Cesar Chavez St,Austin,5,91.6,86,96,2025-09-18,94,Restaurant & Food Service,"Line Hotel Austin Events, The"
12392833,Sonic Drive-In #3697,7714 W SH 71,Austin,5,91.6,88,95,2025-07-23,93,Restaurant & Food Service,Sonic Drive-In
12392893,Aviator Pizza & Drafthouse,4005 W Parmer Ln Ste E,Austin,5,91.6,90,92,2026-04-14,90,Restaurant & Food Service,Aviator Pizza & Drafthouse
12396500,Hi Sign Brewing,730 Shady Ln,Austin,5,91.6,89,96,2026-04-14,91,Restaurant & Food Service,Hi Sign Brewing
12397364,Marufuku Ramen,1900 Aldrich St Ste 180,Austin,5,91.6,82,99,2026-01-12,95,Restaurant & Food Service,Marufuku Ramen
12398783,JDs Supermarket #9 (Meat - Grocery),6214 E Riverside Dr,Austin,5,91.6,87,99,2026-02-24,89,Grocery,JDs Supermarket #9 (Meat - Grocery)
2800713,Dairy Queen,12129 FM 620 N,Austin,4,91.5,88,95,2026-05-21,92,Restaurant & Food Service,Dairy Queen
2800943,Barnes & Noble Book & Cafe,10000 Research SB Blvd,Austin,4,91.5,89,96,2025-07-11,90,Restaurant & Food Service,Barnes & Noble Book & Cafe
10039858,Texas Roadhouse,15415 N IH 35 NB Service Rd,Austin,4,91.5,86,96,2026-01-20,90,Restaurant & Food Service,Texas Roadhouse
11239100,Circle K # 2741552,12200 FM 969 Rd,Austin,4,91.5,88,94,2026-05-06,94,Convenience & Fuel,Circle K
11459936,"Capital Grille Restaurant, The #8053",117 W 4th St Ste 200,Austin,4,91.5,86,97,2026-04-10,97,Restaurant & Food Service,"Capital Grille Restaurant, The"
11848076,"Oddwood Ales, LLC",3108 Manor Rd,Austin,4,91.5,90,93,2025-07-16,90,Restaurant & Food Service,"Oddwood Ales, LLC"
11875690,LORO,2115 S Lamar Blvd,Austin,4,91.5,89,98,2026-02-02,90,Restaurant & Food Service,LORO
12393085,Moviehouse & Eatery,7415 Southwest Pkwy Bldg 7,Austin,6,91.5,85,96,2025-09-04,90,Restaurant & Food Service,Moviehouse & Eatery
12393906,Hyatt Place Austin Arboretum,3612 Tudor Blvd,Austin,4,91.5,86,98,2025-12-09,87,Restaurant & Food Service,Hyatt Place Austin Arboretum
12395378,7-Eleven Convenience Store #36587B,6515 S Ih 35,Austin,4,91.5,87,95,2025-07-21,95,Convenience & Fuel,7-Eleven Convenience Store #36587B
12396716,Wich,247 W 3rd St,Austin,4,91.5,87,96,2026-02-04,91,Restaurant & Food Service,Wich
12396897,Dairy Queen,9300 S Interstate 35,Austin,4,91.5,89,93,2025-06-17,89,Restaurant & Food Service,Dairy Queen
12398598,First Light Books,4300 Speedway Unit 104,Austin,4,91.5,88,96,2025-12-16,88,Restaurant & Food Service,First Light Books
11424489,7 - Eleven Convenience Store #36600A,1625 E Parmer Ln,Austin,5,91.4,90,93,2026-05-20,93,Convenience & Fuel,7 - Eleven Convenience Store #36600A
11464387,LW - High Five Entertainment Center,1502 S FM 620 Rd,Lakeway,5,91.4,84,96,2025-06-09,96,Restaurant & Food Service,LW - High Five Entertainment Center
12392967,Fresh Donuts,14509 FM 969 Rd Unit 105,Austin,5,91.4,86,100,2026-04-24,87,Restaurant & Food Service,Fresh Donuts
12395458,7-Eleven Convenience Store #36267B,525 W Slaughter Ln,Austin,5,91.4,86,100,2025-05-07,93,Convenience & Fuel,7-Eleven Convenience Store #36267B
2800646,Sandy's,603 Barton Springs Rd,Austin,3,91.33,86,99,2026-03-16,86,Restaurant & Food Service,Sandy's
2801217,Kappa Sigma Lodge,1002 W 26th St,Austin,3,91.33,89,94,2026-02-25,94,Restaurant & Food Service,Kappa Sigma Lodge
2801868,Ronnies Real Food,205 S Commons Ford Rd Unit 8,Austin,3,91.33,84,99,2025-05-01,84,Restaurant & Food Service,Ronnies Real Food
2802031,Canary Roost,11900 Metric Blvd Ste D,Austin,3,91.33,88,97,2026-03-03,88,Restaurant & Food Service,Canary Roost
2803414,Circle K # 2741319,3112 E Cesar Chavez St,Austin,3,91.33,87,95,2026-04-20,95,Convenience & Fuel,Circle K
2803748,All Star Grocery,5303 Nuckols Crossing Rd,Austin,3,91.33,89,93,2025-08-18,92,Grocery,All Star Grocery
2803811,Sunrise Mini Mart,1762 Colony Creek Dr,Austin,3,91.33,89,96,2026-01-13,89,Restaurant & Food Service,Sunrise Mini Mart
10291231,Auntie Anne's Pretzels,2901 S Capital of Texas Hwy Ste 10A,Austin,3,91.33,88,94,2026-03-02,88,Restaurant & Food Service,Auntie Anne's Pretzels
10377371,Jack Allen's Kitchen,7720 W SH 71,Austin,3,91.33,87,95,2025-08-05,92,Restaurant & Food Service,Jack Allen's Kitchen
10720202,Bruegger's Bagels,3267 Bee Caves Rd Ste 105,Austin,3,91.33,89,94,2026-03-26,91,Restaurant & Food Service,Bruegger's Bagels
10753373,C-Mart Icehouse,1308 W Koenig Ln,Austin,3,91.33,87,94,2025-12-29,87,Restaurant & Food Service,C-Mart Icehouse
10758265,Circle K Store #2704677,1601 E Saint Elmo Rd,Austin,3,91.33,90,94,2025-04-08,90,Convenience & Fuel,Circle K Store
10879370,"Water Tank Bar & Grill, The",7309 McNeil Dr,Austin,3,91.33,87,97,2026-01-12,87,Restaurant & Food Service,"Water Tank Bar & Grill, The"
10917402,Houndstooth Coffee,401 Congress Ave,Austin,3,91.33,90,93,2026-01-28,91,Restaurant & Food Service,Houndstooth Coffee
11027963,Star Stop 74,2819 Guadalupe St,Austin,3,91.33,90,93,2026-04-21,91,Restaurant & Food Service,Star Stop
11156047,Conservatory at North Austin,14320 Tandem Blvd,Austin,3,91.33,90,93,2025-09-02,93,Restaurant & Food Service,Conservatory at North Austin
11195050,Dai Due Butcher Shop & Supper Club,2406 Manor Rd Ste A,Austin,3,91.33,90,93,2025-06-05,91,Restaurant & Food Service,Dai Due Butcher Shop & Supper Club
11232472,Torchy's Tacos,1801 E 51st St Unit 450,Austin,6,91.33,78,100,2026-01-22,92,Restaurant & Food Service,Torchy's Tacos
11274929,J W Marriott Austin - Burger Bar,110 E 2nd St,Austin,3,91.33,89,95,2026-04-07,90,Restaurant & Food Service,J W Marriott Austin - Burger Bar
11418067,Wholy Bagel,4404 W William Cannon Dr Ste P,Austin,3,91.33,84,100,2026-04-13,100,Restaurant & Food Service,Wholy Bagel
11551696,Red Headed Stepchild,119 E 5th St,Austin,3,91.33,88,93,2026-04-16,93,Restaurant & Food Service,Red Headed Stepchild
11644210,LW - Baylor Scott & White Health,100 Medical Pkwy,Lakeway,3,91.33,91,92,2025-03-11,91,Restaurant & Food Service,LW - Baylor Scott & White Health
12032721,Bakery Lorraine,11600 Rock Rose Ave Unit 100,Austin,6,91.33,85,98,2026-03-11,90,Restaurant & Food Service,Bakery Lorraine
12130510,Comfort Suites,13681 N US 183 Hwy NB Service Rd,Austin,3,91.33,86,98,2026-04-21,90,Restaurant & Food Service,Comfort Suites
12186332,Borderless European Market,2121 W Parmer Ln Ste 113,Austin,3,91.33,89,93,2026-04-09,92,Restaurant & Food Service,Borderless European Market
12392664,Austin Community College Culinary Arts School,6101 Highland Campus Dr Bldg 2000,Austin,3,91.33,89,94,2026-01-12,94,School & Childcare,Austin Community College Culinary Arts School
12392687,PF - Jimmy Johns,1713 FM 685 Ste 110,Pflugerville,6,91.33,88,94,2026-04-14,90,Restaurant & Food Service,PF - Jimmy Johns
12393329,Enchiladas y Mas - Inc,1911 W Anderson Ln,Austin,6,91.33,87,97,2026-03-04,88,Restaurant & Food Service,Enchiladas y Mas - Inc
12393352,Gandhi Bazar Spicewood,8650 Spicewood Springs Rd Ste 132,Austin,3,91.33,90,94,2025-09-15,90,Restaurant & Food Service,Gandhi Bazar Spicewood
12393730,Armadillo Den,10106 Menchaca Rd,Austin,3,91.33,90,92,2025-08-29,92,Restaurant & Food Service,Armadillo Den
12393762,Sonic Drive - In # 3966,1637 Wells Branch Pkwy,Austin,3,91.33,90,94,2026-01-12,90,Restaurant & Food Service,Sonic Drive - In
12395504,Banquet,600 W 2nd St,Austin,3,91.33,90,93,2026-04-01,93,Restaurant & Food Service,Banquet
12395886,PF - Pfield Day Social,1912 W Pecan St,Pflugerville,3,91.33,87,95,2025-02-27,95,Restaurant & Food Service,PF - Pfield Day Social
12396235,Springhill Suites Austin South (Food),4501 S Ih 35,Austin,3,91.33,84,99,2026-03-03,99,Restaurant & Food Service,Springhill Suites Austin South (Food)
12399024,Catering by Rosemary,200 W 6th St Fl 34,Austin,3,91.33,85,96,2026-04-06,96,Institutional & Catering,Catering by Rosemary
12399682,Gina's on Congress,314 Congress Ave,Austin,3,91.33,88,96,2025-05-09,90,Restaurant & Food Service,Gina's on Congress
12400952,Ling Wu Grove,2625 Perseverance Dr,Austin,3,91.33,84,96,2026-04-06,84,Restaurant & Food Service,Ling Wu Grove
10786483,CiCi's Pizza #71,5365 N Interstate 35,Austin,7,91.29,84,97,2026-03-27,87,Restaurant & Food Service,CiCi's Pizza
2800421,Mi Madres,2201 Manor Rd,Austin,4,91.25,90,94,2025-05-29,91,Restaurant & Food Service,Mi Madres
2800912,HEB Central Mkt #061 Prepared Foods,4001 N Lamar Blvd,Austin,4,91.25,90,94,2025-07-09,91,Grocery,HEB Central Mkt #061 Prepared Foods
2804064,Mesa Mart,8143 Mesa Dr,Austin,4,91.25,85,95,2026-05-19,85,Restaurant & Food Service,Mesa Mart
10224592,Sunrise Mini Mart #5,7401 Burnet Rd,Austin,4,91.25,86,95,2025-11-14,95,Restaurant & Food Service,Sunrise Mini Mart
11084298,Omni Barton Creek Resort & Spa Club-19th Hole,8212 Barton Club Dr,Austin,4,91.25,86,98,2026-01-28,98,Restaurant & Food Service,Omni Barton Creek Resort & Spa Club-19th Hole
11414602,Jersey Mike's Subs,600 E Ben White Blvd Ste 350,Austin,4,91.25,90,93,2025-08-06,91,Restaurant & Food Service,Jersey Mike's Subs
11503365,Recovery Unplugged,14109 FM 969 Rd,Austin,4,91.25,85,100,2026-04-28,90,Restaurant & Food Service,Recovery Unplugged
11655910,Tee's Donuts,3742 Far West Blvd Ste 112,Austin,4,91.25,88,98,2026-02-26,98,Restaurant & Food Service,Tee's Donuts
11934290,Summer Moon Coffee,2301 W Anderson Ln Ste 100,Austin,4,91.25,89,96,2026-01-05,90,Restaurant & Food Service,Summer Moon Coffee
12132567,"Front Page, The",1023 Springdale Rd Unit F,Austin,4,91.25,88,95,2025-04-10,91,Restaurant & Food Service,"Front Page, The"
12393185,Palomino Coffee,4136 E 12th St,Austin,4,91.25,85,96,2026-04-24,96,Restaurant & Food Service,Palomino Coffee
12393752,MN - Sonic Drive-In #4057,11215 E US 290 EB Hwy,Manor,8,91.25,85,98,2026-04-07,97,Restaurant & Food Service,MN - Sonic Drive-In
12394658,FH Management LLC,111 Congress Ave Ste 700,Austin,4,91.25,88,95,2026-02-24,88,Restaurant & Food Service,FH Management LLC
12395698,Well + Good Nutrition,1215 Corona Dr Ste C,Austin,4,91.25,89,92,2026-01-28,92,Restaurant & Food Service,Well + Good Nutrition
12397538,Baretto Bistro,1206 W 38th St Unit B,Austin,4,91.25,88,98,2026-02-13,88,Restaurant & Food Service,Baretto Bistro
12398395,LW - MorninGlory,2121 Lohmans Crossing Rd Ste 500,Austin,4,91.25,87,95,2026-03-24,95,Restaurant & Food Service,LW - MorninGlory
12399662,MN - Double Dave's Pizzaworks,11828 Ring Dr,Manor,4,91.25,90,92,2026-03-13,91,Restaurant & Food Service,MN - Double Dave's Pizzaworks
12399914,Downright Hotel,701 E 11th St,Austin,4,91.25,85,99,2026-02-23,99,Restaurant & Food Service,Downright Hotel
10378211,LW - Flores Mexican Restaurant,2127 Lohmans Crossing Rd Ste 318,Lakeway,5,91.2,89,93,2026-03-25,92,Restaurant & Food Service,LW - Flores Mexican Restaurant
11300211,Chi'Lantro,5222 Burnet Rd Ste 525,Austin,5,91.2,85,96,2025-12-17,89,Restaurant & Food Service,Chi'Lantro
12395414,Mason's Famous Lobster Rolls,200 Congress Ave Bldg 1,Austin,5,91.2,88,94,2026-03-03,89,Restaurant & Food Service,Mason's Famous Lobster Rolls
12396642,SV - Casper Fermentables,4715 S Lamar NB Blvd Unit 101A,Sunset Valley,5,91.2,84,96,2025-05-07,85,Restaurant & Food Service,SV - Casper Fermentables
2800273,Pi Beta Phi Sorority,2300 San Antonio St,Austin,6,91.17,88,98,2026-03-05,98,Restaurant & Food Service,Pi Beta Phi Sorority
2802940,El Pollo Rico #1,9435 N Interstate 35,Austin,6,91.17,89,94,2025-09-18,94,Restaurant & Food Service,El Pollo Rico
10029465,Seton Healthcare- Dell Children's Center,4900 Mueller Blvd,Austin,6,91.17,81,98,2026-04-29,94,Restaurant & Food Service,Seton Healthcare- Dell Children's Center
11868806,Moonie's Burger House,12001 Burnet Rd,Austin,6,91.17,87,93,2026-02-20,92,Restaurant & Food Service,Moonie's Burger House
